pod_name,cpu_usage,memory_usage,cpu_cost,memory_cost
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-ht5vl,5.523474767762993,3.021684122899179,8.42911877394636,4.292910722165024
avingestservice--1-0-1169--ccv896ls-5c78b454c7-lnnzn,4.268139593271403,1.0339724257800618,6.513409961685824,1.468966024415355
avingestservice--1-0-1169--ccv896ls-5c78b454c7-xvsdv,4.268139593271403,1.0339724257800618,6.513409961685824,1.468966024415355
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-4r4zx,3.012804418779814,1.696542991486434,4.511278195488721,2.774544454085628
avdatastream--1-0-588--pul7u3iq-64d9db676f-5wcxb,14.310820989204117,21.07673203839783,21.428571428571427,34.46911176483037
avdatastream--1-0-588--pul7u3iq-64d9db676f-fbs7w,14.310820989204117,21.07673203839783,21.428571428571427,34.46911176483037
avfleetcamapi--1-0-147--6q4ucfg5-57d6565fb5-hvbfb,4.268139593271403,1.0339724257800618,6.390977443609022,1.6909695032909355
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-6vpwh,5.523474767762993,3.021684122899179,8.270676691729323,4.941694355675012
avingestmissions-aggregator--2-0-1341--l3mqupif-f5hz6,1.7574692442882252,2.6903988400459924,2.631578947368421,4.399906880277666
avingestmissions-aggregator--2-0-1341--l3mqupif-qtrpl,1.7574692442882252,2.6903988400459924,2.631578947368421,4.399906880277666
avingestmissions-aggregator--2-0-1341--l3mqupif-v6jbk,1.7574692442882252,2.6903988400459924,2.631578947368421,4.399906880277666
avingestservice--1-0-1169--ccv896ls-5c78b454c7-4274m,4.268139593271403,1.0339724257800618,6.390977443609022,1.6909695032909355
avingestservice--1-0-1169--ccv896ls-5c78b454c7-dkpf9,4.268139593271403,1.0339724257800618,6.390977443609022,1.6909695032909355
avrealtimeingestgrpc--1-1-2111--kh55dkfs-55c47d4d8-l64st,3.012804418779814,1.696542991486434,4.511278195488721,2.774544454085628
avsimgest--2-5-470--btat4n06-llsf8,1.7574692442882252,0.37140186007368925,2.631578947368421,0.6073945524962434
avsimulation--1-4-1437--22ib6pro-cbbf95946-f6t54,6.778809942254583,1.0339724257800618,10.150375939849624,1.6909695032909355
avbqstream--1-1-2111--hlpjbra0-6d58f89889-qnfh5,3.012804418779814,1.696542991486434,4.8,3.0997304582210243
avdatastream--1-0-588--pul7u3iq-64d9db676f-g2jx7,14.310820989204117,21.07673203839783,22.8,38.50900836998156
avdatastream--1-0-588--pul7u3iq-64d9db676f-n9bk6,14.310820989204117,21.07673203839783,22.8,38.50900836998156
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-k86ft,5.523474767762993,3.021684122899179,8.799999999999999,5.52087766586277
avingestmissions-aggregator--2-0-1341--l3mqupif-kkmzw,1.7574692442882252,2.6903988400459924,2.8000000000000003,4.915590863952334
avingestservice--1-0-1169--ccv896ls-5c78b454c7-5qzhh,4.268139593271403,1.0339724257800618,6.800000000000001,1.8891568544001516
avingestservice--1-0-1169--ccv896ls-5c78b454c7-dsq7m,4.268139593271403,1.0339724257800618,6.800000000000001,1.8891568544001516
avingestservice--1-0-1169--ccv896ls-5c78b454c7-fsc6t,4.268139593271403,1.0339724257800618,6.800000000000001,1.8891568544001516
avingestservice--1-0-1169--ccv896ls-5c78b454c7-qm8k6,4.268139593271403,1.0339724257800618,6.800000000000001,1.8891568544001516
avsimulation--1-4-1437--22ib6pro-cbbf95946-kj2sj,6.778809942254583,1.0339724257800618,10.8,1.8891568544001516
avbqstream--1-1-2111--hlpjbra0-6d58f89889-pvjv6,3.012804418779814,1.696542991486434,5.240174672489083,2.5060692370921185
avdatastream--1-0-588--pul7u3iq-64d9db676f-5mvhh,14.310820989204117,21.07673203839783,24.890829694323145,31.13375260451513
avdatastream--1-0-588--pul7u3iq-64d9db676f-c4hbj,14.310820989204117,21.07673203839783,24.890829694323145,31.13375260451513
avdatastream--1-0-588--pul7u3iq-64d9db676f-q4rzl,14.310820989204117,21.07673203839783,24.890829694323145,31.13375260451513
avfleetcamtrajectoriesindexer--1-0-35--uah7hrgr-klxxk,3.012804418779814,0.7026871429268755,5.240174672489083,1.037982910557605
avingestservice--1-0-1169--ccv896ls-5c78b454c7-krgbt,4.268139593271403,1.0339724257800618,7.423580786026202,1.527345019402443
avingestservice--1-0-1169--ccv896ls-5c78b454c7-m9r4v,4.268139593271403,1.0339724257800618,7.423580786026202,1.527345019402443
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-xckbf,3.012804418779814,1.696542991486434,4.477611940298507,2.3644200768301262
avdatastream--1-0-588--pul7u3iq-64d9db676f-4p8j2,14.310820989204117,21.07673203839783,21.26865671641791,29.373996789727126
avdatastream--1-0-588--pul7u3iq-64d9db676f-fx2zg,14.310820989204117,21.07673203839783,21.26865671641791,29.373996789727126
avdatastream--1-0-588--pul7u3iq-64d9db676f-ghqp5,14.310820989204117,21.07673203839783,21.26865671641791,29.373996789727126
avfleetcamsegmentcleaner--1-0-78--4bevugt9-dw7xp,3.012804418779814,0.7026871429268755,4.477611940298507,0.979313578732844
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-tl55n,5.523474767762993,3.021684122899179,8.208955223880597,4.211228740959835
avingestservice--1-0-1169--ccv896ls-5c78b454c7-hqttg,4.268139593271403,1.0339724257800618,6.343283582089552,1.4410157447652714
avingestservice--1-0-1169--ccv896ls-5c78b454c7-sxqcs,4.268139593271403,1.0339724257800618,6.343283582089552,1.4410157447652714
avingestservice--1-0-1169--ccv896ls-5c78b454c7-xcn7b,4.268139593271403,1.0339724257800618,6.343283582089552,1.4410157447652714
avbqstreamretry--1-1-2111--1btiln9l-766dfc8589-qgp52,3.012804418779814,1.696542991486434,6.153846153846154,2.546471650836198
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-km7hx,3.012804418779814,1.696542991486434,6.153846153846154,2.546471650836198
avdatastream--1-0-588--pul7u3iq-64d9db676f-6wg58,14.310820989204117,21.07673203839783,29.230769230769234,31.6356855661092
avdatastream--1-0-588--pul7u3iq-64d9db676f-d5mcv,14.310820989204117,21.07673203839783,29.230769230769234,31.6356855661092
avdatastream--1-0-588--pul7u3iq-64d9db676f-n5b9h,14.310820989204117,21.07673203839783,29.230769230769234,31.6356855661092
avbqstreamretry--1-1-2111--1btiln9l-766dfc8589-ztgvd,3.3482142857142856,4.658049429188198,6.976744186046512,13.359828798532558
avcloudgo--1-0-410--l5if9535-596947cb4-vwrmx,3.3482142857142856,1.9293065141488874,6.976744186046512,5.533476001222867
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-n566j,3.3482142857142856,4.658049429188198,6.976744186046512,13.359828798532558
avfleetcamsegmentindexer--1-0-69--6ut95v5n-cfzb4,6.138392857142857,3.7484684575084275,12.790697674418606,10.751044532762661
avingestservice--1-0-1169--ccv896ls-5c78b454c7-4th6s,4.743303571428571,2.8388874858286575,9.883720930232558,8.142260266992766
avingestservice--1-0-1169--ccv896ls-5c78b454c7-5dm56,4.743303571428571,2.8388874858286575,9.883720930232558,8.142260266992766
avingestservice--1-0-1169--ccv896ls-5c78b454c7-cjjth,4.743303571428571,2.8388874858286575,9.883720930232558,8.142260266992766
avingestservice--1-0-1169--ccv896ls-5c78b454c7-hvlk6,4.743303571428571,2.8388874858286575,9.883720930232558,8.142260266992766
avswbuildmetrics--2-0-84--rjdmuv3n-ddc46698c-vfr4w,3.3482142857142856,1.9293065141488874,6.976744186046512,5.533476001222867
bazeleventanalyticservice--1-0-325--pks4ookn-59fdfb666f-4z4ml,4.743303571428571,3.7484684575084275,9.883720930232558,10.751044532762661
buildkitejobmetricservice--1-0-325--utdp2q4g-8444569b48-5s7m5,4.743303571428571,2.8388874858286575,9.883720930232558,8.142260266992766
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-8556r,3.012804418779814,1.696542991486434,6.030150753768844,3.3948779035139967
avdatastream--1-0-588--pul7u3iq-64d9db676f-5ddl5,14.310820989204117,21.07673203839783,28.643216080402013,42.17572571665329
avdatastream--1-0-588--pul7u3iq-64d9db676f-t8z4m,14.310820989204117,21.07673203839783,28.643216080402013,42.17572571665329
avfleetcamingest--1-0-78--22iopbk5-7457c5dcf9-xskx9,4.268139593271403,1.0339724257800618,8.542713567839195,2.0690369526374397
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-n9x48,5.523474767762993,3.021684122899179,11.055276381909549,6.046559805267111
avingestservice--1-0-1169--ccv896ls-5c78b454c7-c9jc4,4.268139593271403,1.0339724257800618,8.542713567839195,2.0690369526374397
avingestservice--1-0-1169--ccv896ls-5c78b454c7-rtz68,4.268139593271403,1.0339724257800618,8.542713567839195,2.0690369526374397
avdatastream--1-0-588--pul7u3iq-64d9db676f-mxtgr,14.310820989204117,21.07673203839783,19.655172413793103,29.493680055050525
avdatastream--1-0-588--pul7u3iq-64d9db676f-pz2n7,14.310820989204117,21.07673203839783,19.655172413793103,29.493680055050525
avdatastream--1-0-588--pul7u3iq-64d9db676f-z4nbm,14.310820989204117,21.07673203839783,19.655172413793103,29.493680055050525
avfleetcamsegmentqa--1-0-95--9ih7796m-vxthk,5.523474767762993,1.3652577086332478,7.586206896551724,1.9104704646698778
avingestservice--1-0-1169--ccv896ls-5c78b454c7-5wdth,4.268139593271403,1.0339724257800618,5.862068965517241,1.446887110209699
avingestservice--1-0-1169--ccv896ls-5c78b454c7-bb7qk,4.268139593271403,1.0339724257800618,5.862068965517241,1.446887110209699
avingestservice--1-0-1169--ccv896ls-5c78b454c7-kzjmx,4.268139593271403,1.0339724257800618,5.862068965517241,1.446887110209699
avingestservice--1-0-1169--ccv896ls-5c78b454c7-mjrl5,4.268139593271403,1.0339724257800618,5.862068965517241,1.446887110209699
avingestservice--1-0-1169--ccv896ls-5c78b454c7-vw4qm,4.268139593271403,1.0339724257800618,5.862068965517241,1.446887110209699
avrealtimeingestgrpc--1-1-2111--kh55dkfs-55c47d4d8-qpg6c,3.012804418779814,1.696542991486434,4.137931034482759,2.3740538191300566
avbqstream--1-1-2111--hlpjbra0-6d58f89889-cxxtx,3.012804418779814,1.696542991486434,5.042016806722689,2.7454922410001887
avbqstreamretry--1-1-2111--1btiln9l-766dfc8589-dktsm,3.012804418779814,1.696542991486434,5.042016806722689,2.7454922410001887
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-827hn,3.012804418779814,1.696542991486434,5.042016806722689,2.7454922410001887
avdatastream--1-0-588--pul7u3iq-64d9db676f-8p5f9,14.310820989204117,21.07673203839783,23.949579831932773,34.10818621599548
avdatastream--1-0-588--pul7u3iq-64d9db676f-srlfs,14.310820989204117,21.07673203839783,23.949579831932773,34.10818621599548
avfleetcamsegmentcleaner--1-0-78--4bevugt9-zd729,3.012804418779814,0.7026871429268755,5.042016806722689,1.1371489602311995
avgeomapmetrics--1-0-129--9c9daqg2-7d68f95dc7-p2kbw,11.80015064022094,8.135900676945242,19.747899159663866,13.166216414315931
avglogsingestion--1-0-686--qtmk5oqj-68f57f875-7qtht,5.523474767762993,3.021684122899179,9.243697478991598,4.889949948692173
avingestmissions-aggregator--2-0-1341--l3mqupif-dbnb9,1.7574692442882252,2.6903988400459924,2.941176470588235,4.353835521769177
simulation-job-1b9531af-537b-4f79-bc40-8be1387bfc4b-2-d65dv,21.978021978021978,0.0,12.5,0
simulation-job-45d38fb6-aa26-42cd-a2bc-4036f9f3d433-7-k5w78,21.978021978021978,0.0,12.5,0
simulation-job-50f38bfb-9f79-40fd-9735-7cbb94f10c01-3-9qtk6,21.978021978021978,0.0,12.5,0
simulation-job-58c9a54e-211b-482c-a953-8071ba8ad6a3-1-pw5w6,21.978021978021978,0.0,12.5,0
simulation-job-7dec1d23-a65e-424b-85df-c142ac21c888-6-lsxvm,21.978021978021978,0.0,12.5,0
simulation-job-a8ff226f-432d-43bc-9a34-adfc69cd40b3-3-54t9r,21.978021978021978,0.0,12.5,0
simulation-job-e4186c1a-0f6e-42b6-b4f8-be57e3480b7e-2-6zwpd,21.978021978021978,0.0,12.5,0
simulation-job-e4186c1a-0f6e-42b6-b4f8-be57e3480b7e-6-vgl7h,21.978021978021978,0.0,12.5,0
avdatastream--1-0-588--pul7u3iq-64d9db676f-q4fr9,15.904017857142858,57.868536272454755,66.27906976744185,92.38754325259517
avfleetcamsegmentindexer--1-0-69--6ut95v5n-cldrb,6.138392857142857,3.7484684575084275,25.581395348837212,5.984457428101424
avsimgest--2-5-470--btat4n06-6hshh,1.953125,1.0197255424691172,8.13953488372093,1.6279993193034206
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-6sqt9,3.012804418779814,1.696542991486434,5.128205128205128,2.4938652057296125
avdatastream--1-0-588--pul7u3iq-64d9db676f-9jlm8,14.310820989204117,21.07673203839783,24.358974358974358,30.98213776179878
avdatastream--1-0-588--pul7u3iq-64d9db676f-rl2ng,14.310820989204117,21.07673203839783,24.358974358974358,30.98213776179878
avdatastream--1-0-588--pul7u3iq-64d9db676f-z5gx2,14.310820989204117,21.07673203839783,24.358974358974358,30.98213776179878
avingestservice--1-0-1169--ccv896ls-5c78b454c7-48zgm,4.268139593271403,1.0339724257800618,7.264957264957266,1.5199071696246838
avingestservice--1-0-1169--ccv896ls-5c78b454c7-k86j5,4.268139593271403,1.0339724257800618,7.264957264957266,1.5199071696246838
avingestservice--1-0-1169--ccv896ls-5c78b454c7-wdck5,4.268139593271403,1.0339724257800618,7.264957264957266,1.5199071696246838
avprowlerbuildkiteplugin--1-0-147--j3ukhvt6-5485c574cd-szf6h,11.80015064022094,10.077025381163129,33.33333333333333,33.33333333333333
avprowlerhook--1-0-147--uf8137e8-59b7779b7d-d474h,11.80015064022094,10.077025381163129,33.33333333333333,33.33333333333333
avprowlerplank--1-0-147--u77ho8fv-58d7c7cdcd-vhpsh,11.80015064022094,10.077025381163129,33.33333333333333,33.33333333333333
avcarvizplayback--1-0-276--blsoguu4-7c6ccc9bc5-w9jfc,7.533482142857142,4.658049429188198,8.737864077669903,6.6936495799390245
avfleetcamsegmentcleaner--1-0-78--4bevugt9-fllq5,3.3482142857142856,1.9293065141488874,3.8834951456310676,2.7724269427207404
avflyteadmin-http--1-0-290--s7tcimn6-868f76f795-5pkv4,4.743303571428571,9.902352219029371,5.501618122977346,14.229749335842914
avingestmagna--1-0-448--7hv4a2io-1583989200-ch2qv,1.2555803571428572,1.9293065141488874,1.4563106796116505,2.7724269427207404
avingestmagna--1-0-448--7hv4a2io-1583989200-jtd6l,1.2555803571428572,1.9293065141488874,1.4563106796116505,2.7724269427207404
avingestmissions-aggregator--2-0-1341--l3mqupif-mzd4q,1.953125,7.386792344227508,2.26537216828479,10.614872217157309
avingestservice--1-0-1169--ccv896ls-5c78b454c7-h6gcw,4.743303571428571,2.8388874858286575,5.501618122977346,4.0795011551268345
avingestservice--1-0-1169--ccv896ls-5c78b454c7-zj5lk,4.743303571428571,2.8388874858286575,5.501618122977346,4.0795011551268345
avmaps--1-0-26--8ea24jbi-655b9fc7d9-jqkh9,4.743303571428571,1.9293065141488874,5.501618122977346,2.7724269427207404
bazeleventanalyticservice--1-0-325--pks4ookn-59fdfb666f-gzfhn,4.743303571428571,3.7484684575084275,5.501618122977346,5.38657536753293
buildkitejobmetricservice--1-0-325--utdp2q4g-8444569b48-ksbb4,4.743303571428571,2.8388874858286575,5.501618122977346,4.0795011551268345
c8ybaw4d9r-mission-0-fl4gqssa-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
f1nn3hqi-vehicle-event--disengagements-view-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
fglh2oyq-fpy25deq-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
flzxyyjy-software--jira-view-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
flzxyyjy-software--releases-insert-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
fs1sl6ey-mission--disengagement-triage-view-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
ft4zfjpa-fc4gk1ji-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
g2rbghnkyu-get-table-name-task-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
kiwzeki6uj-create-views-task-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
peoe5p7g6s-insert-table-4-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
r0zep8jmo9-mission-0-mission--notes-view-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
rlgtd2rbfz-mission-0-fholkana-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
trajectories--1-0-304--osdcuv38-5cb49489cf-bngf7,7.533482142857142,4.658049429188198,8.737864077669903,6.6936495799390245
u3x7cihljr-mission-0-fjo14yiy-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
vez7r972ik-get-table-name-task-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
wsrpoizh8z-mission-0-fylrjiwq-0,2.7901785714285716,1.8628218300001693,3.2362459546925564,2.676887987007682
xd08kzcygt-insert-table-2-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
xd08kzcygt-insert-table-5-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
xxqnjo9cjn-insert-table-3-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
yzkvaqmlf3-mission-0-mission--notes-view-0,1.3950892857142858,0.90958097167977,1.6181229773462782,1.3070742124060948
avbqstreamretry--1-1-2111--1btiln9l-766dfc8589-5rwnq,3.012804418779814,1.696542991486434,4.651162790697675,2.3976298030322427
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-h7ml8,3.012804418779814,1.696542991486434,4.651162790697675,2.3976298030322427
avdatastream--1-0-588--pul7u3iq-64d9db676f-j76d9,14.310820989204117,21.07673203839783,22.093023255813954,29.786572541560748
avdatastream--1-0-588--pul7u3iq-64d9db676f-p25br,14.310820989204117,21.07673203839783,22.093023255813954,29.786572541560748
avdatastream--1-0-588--pul7u3iq-64d9db676f-pkwsq,14.310820989204117,21.07673203839783,22.093023255813954,29.786572541560748
avingestservice--1-0-1169--ccv896ls-5c78b454c7-44bns,4.268139593271403,1.0339724257800618,6.5891472868217065,1.4612556923133195
avingestservice--1-0-1169--ccv896ls-5c78b454c7-fh8c9,4.268139593271403,1.0339724257800618,6.5891472868217065,1.4612556923133195
avingestservice--1-0-1169--ccv896ls-5c78b454c7-hht2x,4.268139593271403,1.0339724257800618,6.5891472868217065,1.4612556923133195
avmetricsgrpc--1-0-282--f22s45jc-755dfdcbc8-wzfbd,3.012804418779814,1.0339724257800618,4.651162790697675,1.4612556923133195
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-s7t8z,3.012804418779814,1.696542991486434,5.240174672489083,2.469810289934251
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-xh254,3.012804418779814,1.696542991486434,5.240174672489083,2.469810289934251
avdatastream--1-0-588--pul7u3iq-64d9db676f-9j5vg,14.310820989204117,21.07673203839783,24.890829694323145,30.683295341082495
avdatastream--1-0-588--pul7u3iq-64d9db676f-p7n6g,14.310820989204117,21.07673203839783,24.890829694323145,30.683295341082495
avdatastream--1-0-588--pul7u3iq-64d9db676f-zlzp7,14.310820989204117,21.07673203839783,24.890829694323145,30.683295341082495
avingestservice--1-0-1169--ccv896ls-5c78b454c7-9rhc8,4.268139593271403,1.0339724257800618,7.423580786026202,1.5052466984420036
avingestservice--1-0-1169--ccv896ls-5c78b454c7-blzwv,4.268139593271403,1.0339724257800618,7.423580786026202,1.5052466984420036
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-dgwnk,3.012804418779814,1.696542991486434,5.084745762711865,3.188849970811442
avdatastream--1-0-588--pul7u3iq-64d9db676f-7dg92,14.310820989204117,21.07673203839783,24.152542372881356,39.616170461179216
avdatastream--1-0-588--pul7u3iq-64d9db676f-8xkpd,14.310820989204117,21.07673203839783,24.152542372881356,39.616170461179216
avfleetcamsegmentindexer--1-0-69--6ut95v5n-zn4vm,5.523474767762993,1.3652577086332478,9.322033898305085,2.566160731659856
avfleetcamtrajectoriesindexer--1-0-35--uah7hrgr-jlrvb,3.012804418779814,0.7026871429268755,5.084745762711865,1.3207822533566842
avingestservice--1-0-1169--ccv896ls-5c78b454c7-gp5mh,4.268139593271403,1.0339724257800618,7.203389830508475,1.9434714925082701
avingestservice--1-0-1169--ccv896ls-5c78b454c7-rsl7r,4.268139593271403,1.0339724257800618,7.203389830508475,1.9434714925082701
spark-d8857598f-tb9m2,10.54481546572935,5.216449121801538,17.796610169491526,9.804923136797042
avdataservicecdc--1-0-2014--trdp1upc-6488c9cf58-kgwx2,3.012804418779814,1.696542991486434,5.357142857142857,3.223902618959793
avdatastream--1-0-588--pul7u3iq-64d9db676f-7w5br,14.310820989204117,21.07673203839783,25.44642857142857,40.0516414607156
avdatastream--1-0-588--pul7u3iq-64d9db676f-snqfc,14.310820989204117,21.07673203839783,25.44642857142857,40.0516414607156
avingestservice--1-0-1169--ccv896ls-5c78b454c7-8wjpk,4.268139593271403,1.0339724257800618,7.5892857142857135,1.9648346243698513
avingestservice--1-0-1169--ccv896ls-5c78b454c7-k24xn,4.268139593271403,1.0339724257800618,7.5892857142857135,1.9648346243698513
avingestservice--1-0-1169--ccv896ls-5c78b454c7-xjvbc,4.268139593271403,1.0339724257800618,7.5892857142857135,1.9648346243698513
